run_id,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,trial_index,strategy,doc_positions,model_provider,model_id,question,majority_value,minority_value,raw_response,parsed_answer,parsed_confidence,prompt_tokens,completion_tokens,error
cba0e56c,2026-07-16T04:01:32.060140+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,,,,315,2044,parse_failure: no JSON answer extracted
cba0e56c,2026-07-16T04:01:41.783800+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 5}",$25,5,316,214,
cba0e56c,2026-07-16T04:01:46.225972+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"```json
{
  ""answer"": ""According to most official sources (the Open Encyclopedia Project, Company Newswire, and Regional Business Journal), the monthly maintenance fee is $25, although an online forum post mentions it as $35."",
  ""confidence"": 5
}
```","According to most official sources (the Open Encyclopedia Project, Company Newswire, and Regional Business Journal), the monthly maintenance fee is $25, although an online forum post mentions it as $35.",5,315,62,
cba0e56c,2026-07-16T04:01:47.418338+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openai,gpt-5-mini,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,316,150,
cba0e56c,2026-07-16T04:01:49.453639+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"```json
{""answer"": ""The provided documents contain conflicting information. According to IndustryTalk Forums and the Regional Business Journal, the monthly maintenance fee is $35, while the Open Encyclopedia Project and Company Newswire state it is $25."", ""confidence"": 3}
```","The provided documents contain conflicting information. According to IndustryTalk Forums and the Regional Business Journal, the monthly maintenance fee is $35, while the Open Encyclopedia Project and Company Newswire state it is $25.",3,315,58,
cba0e56c,2026-07-16T04:01:50.801318+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"":""$25"",""confidence"":4}",$25,4,316,212,
cba0e56c,2026-07-16T04:01:54.455708+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"```json
{
  ""answer"": ""The monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank is $25, though one source notes it as $35."",
  ""confidence"": 5
}
```","The monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank is $25, though one source notes it as $35.",5,374,51,
cba0e56c,2026-07-16T04:01:55.498631+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,373,150,
cba0e56c,2026-07-16T04:01:59.775410+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""30%"", ""confidence"": 5}
```",30%,5,313,18,
cba0e56c,2026-07-16T04:02:00.831998+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,305,150,
cba0e56c,2026-07-16T04:02:03.198442+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{
  ""answer"": ""The provided documents contain conflicting information. According to Documents 1, 2, and 3, the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, whereas Document 4 states that it caps institutional lending at 25%."",
  ""confidence"": 5
}
```","The provided documents contain conflicting information. According to Documents 1, 2, and 3, the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, whereas Document 4 states that it caps institutional lending at 25%.",5,313,75,
cba0e56c,2026-07-16T04:02:04.406404+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,305,214,
cba0e56c,2026-07-16T04:02:07.349473+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""The provided documents contain conflicting information. According to Document 1 (IndustryTalk Forums) and Document 3 (Sector Analysis Quarterly), the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 25%. However, Document 2 (Regional Business Journal) and Document 4 (Open Encyclopedia Project) state that the cap is 30%."", ""confidence"": 5}
```","The provided documents contain conflicting information. According to Document 1 (IndustryTalk Forums) and Document 3 (Sector Analysis Quarterly), the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 25%. However, Document 2 (Regional Business Journal) and Document 4 (Open Encyclopedia Project) state that the cap is 30%.",5,313,88,
cba0e56c,2026-07-16T04:02:09.003117+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"":""Conflicting information: two sources state a 25% cap and two sources state a 30% cap."",""confidence"":4}",Conflicting information: two sources state a 25% cap and two sources state a 30% cap.,4,305,231,
cba0e56c,2026-07-16T04:02:11.949057+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""According to the majority of the retrieved sources (Documents 1, 3, 4, and 5), the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, though Document 2 states it is capped at 25%."", ""confidence"": 5}
```","According to the majority of the retrieved sources (Documents 1, 3, 4, and 5), the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, though Document 2 states it is capped at 25%.",5,365,70,
cba0e56c,2026-07-16T04:02:13.107563+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,354,214,
cba0e56c,2026-07-16T04:02:16.256075+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{""answer"": ""$100"", ""confidence"": 5}
```",$100,5,332,19,
cba0e56c,2026-07-16T04:02:17.642771+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,325,86,
cba0e56c,2026-07-16T04:02:19.901399+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{
  ""answer"": ""The default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company is $100."",
  ""confidence"": 5
}
```",The default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company is $100.,5,333,43,
cba0e56c,2026-07-16T04:02:21.201118+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 4}",$100,4,326,150,
cba0e56c,2026-07-16T04:02:23.637252+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{
  ""answer"": ""The provided documents contain conflicting information. Document 1 and Document 4 state that the default overdraft protection limit is $100, while Document 2 and Document 3 state that it is $1000."",
  ""confidence"": 3
}
```","The provided documents contain conflicting information. Document 1 and Document 4 state that the default overdraft protection limit is $100, while Document 2 and Document 3 state that it is $1000.",3,334,66,
cba0e56c,2026-07-16T04:02:24.669712+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"":""$100"",""confidence"":3}",$100,3,327,468,
