run_id,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,trial_index,strategy,doc_positions,model_provider,model_id,question,majority_value,minority_value,raw_response,parsed_answer,parsed_confidence,prompt_tokens,completion_tokens,error
c9f9387a,2026-07-16T22:21:59.131384+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 5}",$25,5,315,12,
c9f9387a,2026-07-16T22:22:02.140901+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 5}",$25,5,319,89,
c9f9387a,2026-07-16T22:22:03.731728+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"```json
{""answer"": ""According to Documents 1, 2, and 3, the monthly maintenance fee is $25, although Document 4 states it is $35."", ""confidence"": 5}
```","According to Documents 1, 2, and 3, the monthly maintenance fee is $25, although Document 4 states it is $35.",5,315,48,
c9f9387a,2026-07-16T22:22:06.898338+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 5}",$25,5,319,110,
c9f9387a,2026-07-16T22:22:08.141194+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""The provided documents contain conflicting information: Documents 1 and 2 state the fee is $35, while Documents 3 and 4 state it is $25."", ""confidence"": 5}","The provided documents contain conflicting information: Documents 1 and 2 state the fee is $35, while Documents 3 and 4 state it is $25.",5,315,45,
c9f9387a,2026-07-16T22:22:10.981423+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:2,4,1,standard,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$35"", ""confidence"": 5}",$35,5,319,13,
c9f9387a,2026-07-16T22:22:10.981569+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25 (although one source states it is $35)"", ""confidence"": 5}",$25 (although one source states it is $35),5,374,23,
c9f9387a,2026-07-16T22:22:16.883473+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,378,131,
c9f9387a,2026-07-16T22:22:16.883765+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""According to the provided documents, the monthly maintenance fee is either $25 (as stated in Documents 1 and 2) or $35 (as stated in Document 3)."", ""confidence"": 5}","According to the provided documents, the monthly maintenance fee is either $25 (as stated in Documents 1 and 2) or $35 (as stated in Document 3).",5,262,49,
c9f9387a,2026-07-16T22:22:21.933039+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,265,195,
c9f9387a,2026-07-16T22:22:21.933178+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""The monthly maintenance fee is reported as either $25 or $35 depending on the source. Documents 1, 2, and 4 state the fee is $25, while Documents 3 and 5 state it is $35."", ""confidence"": 5}","The monthly maintenance fee is reported as either $25 or $35 depending on the source. Documents 1, 2, and 4 state the fee is $25, while Documents 3 and 5 state it is $35.",5,374,62,
c9f9387a,2026-07-16T22:22:25.572052+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,378,225,
c9f9387a,2026-07-16T22:22:36.999340+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,313,12,
c9f9387a,2026-07-16T22:22:39.380485+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,318,87,
c9f9387a,2026-07-16T22:22:39.447194+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""According to Documents 1, 2, and 3, the cap is 30%, whereas Document 4 states it is 25%."", ""confidence"": 5}","According to Documents 1, 2, and 3, the cap is 30%, whereas Document 4 states it is 25%.",5,313,42,
c9f9387a,2026-07-16T22:22:43.045249+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openrouter,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,318,230,
